county_fips,county_name,population,median_age,median_household_income,median_home_value,median_gross_rent,poverty_pct,unemployment_pct,vacancy_pct,homeownership_pct,bachelors_plus_pct,declarations,precipitation_inches,temperature_f,inflow_individuals_per_1000,outflow_individuals_per_1000,net_individuals_per_1000,education_band
08105,"Rio Grande County, Colorado",11394.0,43.2,62166.0,215400.0,782.0,14.911178898259465,7.969605937444778,23.456038941283847,68.40222575516694,31.107354184277263,0.0,10.870000000000001,40.71666666666666,53.361418290328245,66.61400737230122,-13.252589081972967,30 to <40%
08107,"Routt County, Colorado",24990.0,42.6,104803.0,756200.0,1845.0,6.40402075226978,2.4608967674661106,37.213977413823685,75.88285149260759,52.122591573152654,0.0,24.580000000000002,39.15833333333333,59.903961584633855,66.38655462184875,-6.482593037214886,40% or more
08109,"Saguache County, Colorado",6511.0,49.8,54283.0,200000.0,746.0,17.620737540503008,7.875516036837091,15.033871808233455,75.06899724011039,30.711462450592887,0.0,13.6,39.550000000000004,55.90539087697742,51.60497619413301,4.300414682844417,30 to <40%
08113,"San Miguel County, Colorado",8026.0,42.7,80117.0,613100.0,1173.0,8.414481897627965,4.136833731105807,39.4792612776264,65.20760380190094,65.20638937213349,0.0,17.16,44.583333333333336,55.569399451781706,66.65836032893097,-11.088960877149265,40% or more
08115,"Sedgwick County, Colorado",2346.0,42.9,52833.0,142700.0,728.0,14.507772020725389,2.2628372497824194,15.54054054054054,72.3,27.39891369945685,0.0,18.98,49.63333333333333,57.11849957374254,36.65814151747656,20.460358056265985,20 to <30%
08117,"Summit County, Colorado",30857.0,39.2,106255.0,850700.0,1851.0,7.424193022497555,3.334678639895066,61.23269176426261,69.21519397424476,52.46638637971944,0.0,23.71,34.78333333333333,73.69478562400752,87.07910684771689,-13.38432122370937,40% or more
08119,"Teller County, Colorado",24774.0,52.0,80666.0,445000.0,1746.0,7.587493410113955,3.423657309751744,16.743119266055047,82.20918866080156,37.82983718675037,1.0,20.97,40.34166666666667,83.31315088399128,82.26366351820457,1.0494873657867119,30 to <40%
08121,"Washington County, Colorado",4839.0,41.2,65164.0,218300.0,991.0,7.59956942949408,3.3521985198084456,9.210526315789474,71.73913043478261,24.88276670574443,1.0,21.53,49.05833333333334,36.371151064269476,33.064682785699524,3.3064682785699526,20 to <30%
08123,"Weld County, Colorado",340711.0,35.2,93287.0,444500.0,1469.0,9.046413098402466,4.739714502674147,4.01014132269081,75.54970463010024,31.956224350205197,0.0,19.27,48.6,70.70214932890339,55.14937879904083,15.552770529862553,30 to <40%
08125,"Yuma County, Colorado",9921.0,39.6,60051.0,215600.0,897.0,14.985921368234436,5.2327894946279345,8.487511563367253,69.85089714430124,25.968523002421307,0.0,18.0,51.18333333333334,26.912609615966133,47.17266404596311,-20.260054429996977,20 to <30%
10001,"Kent County, Delaware",185043.0,38.5,72872.0,290600.0,1285.0,11.2880471006443,5.469355654176732,6.592263690547622,70.97340584985653,26.738212582877143,0.0,43.61,57.64166666666667,51.22593127002913,43.03864507168604,8.187286198343088,20 to <30%
10003,"New Castle County, Delaware",573030.0,39.2,89901.0,329800.0,1379.0,10.20354277954801,4.907556768829879,5.153643584322101,68.51168235827095,39.221112903751916,0.0,45.6,56.78333333333333,34.359457620019896,33.32809800534003,1.0313596146798596,30 to <40%
10005,"Sussex County, Delaware",247799.0,51.4,78162.0,353300.0,1221.0,11.5000449923513,5.1221448256794,30.216221332756383,81.26786354432097,32.56618459616586,0.0,43.83,58.30833333333334,57.13501668691157,34.14460913885851,22.99040754805306,30 to <40%
11001,"District of Columbia, District of Columbia",672079.0,34.9,106287.0,724600.0,1900.0,14.530603172839163,6.483062156622805,9.700899463916135,41.13995695928548,63.563622250756595,0.0,38.03,58.48333333333333,61.452597090520605,65.27357646943291,-3.8209793789123006,40% or more
12001,"Alachua County, Florida",281751.0,32.2,59659.0,266800.0,1255.0,19.663919552396795,4.33066689299582,10.28305038901529,54.066468042846,47.6699339751607,1.0,57.92,71.3,51.77976298220769,54.221635415668445,-2.441872433460751,40% or more
12003,"Baker County, Florida",28186.0,38.1,70833.0,225000.0,1011.0,13.055919875998569,4.322623385226897,9.997003894936583,83.20017754105636,15.335581076809609,1.0,52.45,69.93333333333334,51.23110764209182,37.00418647555524,14.22692116653658,Under 20%
12005,"Bay County, Florida",181368.0,41.4,70188.0,276900.0,1424.0,11.669852088085777,3.573052398114777,28.331873946652355,68.2834546362227,28.041329254856034,1.0,55.28,70.14999999999999,76.00569008865952,53.61475012130034,22.39093996735918,20 to <30%
12007,"Bradford County, Florida",27888.0,40.5,59740.0,180300.0,838.0,19.050410316529895,6.631919482386772,15.906151856641419,70.85896309314587,14.994318462526556,1.0,56.04,70.85000000000001,59.88238668961561,44.248422260470456,15.633964429145152,Under 20%
12009,"Brevard County, Florida",620533.0,46.8,75817.0,304400.0,1456.0,9.895207429855269,4.833368537963083,14.457602195197326,76.92078653692698,33.53988571773184,1.0,57.6,74.75833333333334,56.18718102018748,39.87217440490675,16.315006615280733,30 to <40%
12011,"Broward County, Florida",1946127.0,41.3,74534.0,380400.0,1804.0,12.232563109555885,5.565199215205628,13.179505241401044,63.25990295874412,35.79891532577914,1.0,77.03,77.70833333333333,42.26034580477019,49.04202038202029,-6.781674577250097,30 to <40%
12013,"Calhoun County, Florida",13593.0,41.8,46901.0,134000.0,680.0,21.23548851792221,4.099378881987578,18.329507328271234,76.88648648648649,13.100744017695556,1.0,54.68,69.45,44.655337305966306,46.49451923784301,-1.8391819318767013,Under 20%
12015,"Charlotte County, Florida",195083.0,60.0,66154.0,291000.0,1289.0,9.55535275977091,5.552423900789177,23.902422030813177,83.16929133858268,25.310375406443985,1.0,46.3,75.66666666666667,83.42602892102336,64.218819681879,19.207209239144365,20 to <30%
12017,"Citrus County, Florida",158693.0,56.9,55355.0,223200.0,1069.0,15.496088079240483,6.8336797578674835,16.442691537696152,84.83235534640824,20.40040387467264,1.0,48.3,73.05833333333334,73.37437694164204,46.81365907759007,26.560717864051973,20 to <30%
12019,"Clay County, Florida",223436.0,40.2,86094.0,281500.0,1464.0,9.138814631873673,3.814746215819199,6.204325130499627,76.24423596756242,28.69454156077045,1.0,56.519999999999996,71.83333333333333,84.76252707710485,68.95486850820816,15.807658568896686,20 to <30%
12021,"Collier County, Florida",387681.0,53.1,86173.0,486800.0,1752.0,10.453238459374708,4.016483903538639,31.46780157796977,75.9789142583625,39.54141631831966,1.0,50.839999999999996,77.14999999999999,59.53606186529647,53.19063869521591,6.345423170080556,30 to <40%
12023,"Columbia County, Florida",70755.0,40.7,55070.0,186400.0,915.0,17.02240467786648,6.300156504944891,11.12884986363334,70.87574850299401,16.345140633865608,1.0,54.2,69.65833333333333,53.45205285845523,44.26542293830825,9.186629920146986,Under 20%
12027,"DeSoto County, Florida",34719.0,42.8,50868.0,151500.0,910.0,23.080415241669442,8.615689325882435,19.455228155030866,71.31005056890012,10.978706778667709,1.0,49.97,74.80833333333334,54.00501166508252,45.162591088453006,8.842420576629511,Under 20%
12029,"Dixie County, Florida",16952.0,45.8,47655.0,96900.0,792.0,19.29115903316177,5.10960936212296,34.54351308061933,83.83360522022838,8.086400499064254,1.0,61.58,71.31666666666666,59.10806984426616,36.219915054270885,22.88815478999528,Under 20%
12031,"Duval County, Florida",1007189.0,36.7,68447.0,274900.0,1385.0,14.619397748421148,4.497399023802162,9.150659496889759,58.06525661563069,33.090804604339816,1.0,55.63,71.55833333333332,51.12347335008623,50.364926543081786,0.758546807004445,30 to <40%
12033,"Escambia County, Florida",323275.0,38.1,65715.0,234200.0,1234.0,14.490203288333246,5.917378992775293,13.127209198391094,63.9993140647897,28.929787137475603,0.0,49.42,70.14999999999999,58.84154357744954,55.79460211893898,3.046941458510556,20 to <30%
12035,"Flagler County, Florida",121710.0,52.6,72923.0,333400.0,1687.0,9.42011559543257,3.6572157970061503,14.053315105946686,81.52338158104024,30.439250752214264,1.0,55.519999999999996,73.33333333333333,93.00796976419358,57.27549092104182,35.73247884315175,30 to <40%
12037,"Franklin County, Florida",12418.0,49.2,62734.0,254300.0,1044.0,17.31177829099307,6.932688432083837,41.97734780556866,77.22651484343228,25.285036827767126,1.0,60.980000000000004,70.30833333333334,48.63907231438235,42.035754549847,6.603317764535352,20 to <30%
12039,"Gadsden County, Florida",43642.0,42.0,46047.0,154700.0,792.0,27.660778428381636,4.382089552238806,13.69109947643979,72.93296936609039,20.08236909197882,1.0,54.89,69.5,48.7145410384492,45.50662206131708,3.2079189771321204,20 to <30%
12041,"Gilchrist County, Florida",18494.0,42.7,61070.0,191000.0,855.0,11.15569823434992,3.2129032258064516,10.18578667013122,83.71184724432229,14.521527460824585,1.0,58.49,70.97500000000001,74.34843733102628,57.36995782415919,16.978479506867092,Under 20%
12043,"Glades County, Florida",12324.0,45.8,38905.0,114800.0,927.0,21.151066136610048,6.247075339260646,31.03448275862069,79.69298245614036,12.709832134292565,0.0,48.7,75.39999999999999,74.73222979552094,57.36773774748458,17.36449204803635,Under 20%
12045,"Gulf County, Florida",14772.0,47.3,67361.0,235700.0,1161.0,11.604207758053912,3.2121426050123545,36.55655217676657,80.25862068965517,24.487354750512644,1.0,61.2,70.05,75.48063904684538,53.00568643379366,22.47495261305172,20 to <30%
12047,"Hamilton County, Florida",13445.0,40.6,47696.0,110400.0,819.0,27.349869451697128,7.91530123519032,22.667612628591698,74.88532110091744,11.205921661354992,1.0,56.67,68.77499999999999,51.245816288583114,45.890665674972105,5.355150613611007,Under 20%
12049,"Hardee County, Florida",25508.0,35.9,54231.0,129400.0,954.0,24.25153504128732,6.826875919568416,17.56373937677054,71.44084437898871,12.254286909242994,1.0,47.629999999999995,74.79166666666667,48.02414928649835,45.319115571585385,2.7050337149129686,Under 20%
12051,"Hendry County, Florida",40798.0,35.7,53044.0,189700.0,958.0,21.593354351198517,4.388602884958459,10.838288893151736,72.36804360298336,10.729138845434774,0.0,43.48,75.98333333333333,72.08686700328448,53.13985979704888,18.9470072062356,Under 20%
12053,"Hernando County, Florida",201512.0,48.1,63193.0,240700.0,1209.0,12.007097990583064,5.837932036015103,11.481355298875712,81.82484108065157,20.437961042145798,1.0,47.309999999999995,73.64999999999999,75.97562428043987,52.096153082694826,23.879471197745048,20 to <30%
12055,"Highlands County, Florida",103808.0,54.2,55581.0,177900.0,980.0,15.39267323243201,5.858798735511065,20.905209516923183,78.91735411270487,19.72793341201317,0.0,55.93,74.98333333333333,61.372919235511716,46.58600493218249,14.786914303329223,Under 20%
12057,"Hillsborough County, Florida",1489634.0,37.8,75011.0,333300.0,1543.0,13.195051607844638,4.543275700754905,7.800135873960726,61.064424787455394,37.155222819446415,1.0,43.93,74.925,53.78032456294633,54.79332507179616,-1.0130005088498248,30 to <40%
12059,"Holmes County, Florida",19626.0,42.4,48236.0,101400.0,823.0,14.393939393939394,4.381866397272383,17.993520018514232,76.73204458868351,12.051155927201181,0.0,45.99,68.54166666666667,63.7419749312137,47.43707327015184,16.304901661061855,Under 20%
12061,"Indian River County, Florida",163856.0,55.0,71049.0,314700.0,1284.0,11.44147697161661,5.251456719801218,19.269505129681644,79.33067427506697,33.43323084108512,0.0,57.53,74.99166666666666,60.19919929694366,48.07880089834977,12.120398398593887,30 to <40%
12063,"Jackson County, Florida",47652.0,42.9,47327.0,113900.0,846.0,18.822457971299876,4.7428538296515335,15.069039429739295,74.52752670501232,14.644843203577366,0.0,47.949999999999996,68.98333333333333,47.84688995215311,38.55032317636196,9.296566775791153,Under 20%
12065,"Jefferson County, Florida",14713.0,47.0,56984.0,198800.0,790.0,20.317366157496664,6.512890094979647,16.72780630961115,75.10132158590308,18.842960124098916,1.0,59.17,69.89999999999999,59.267314619724054,43.97471623734113,15.292598382382927,Under 20%
12067,"Lafayette County, Florida",8035.0,41.8,60692.0,131600.0,880.0,17.785184063020754,6.346596514304505,21.445710857828434,81.40511645666285,7.899216887980933,1.0,67.03,70.18333333333334,53.14250155569384,31.113876789047914,22.028624766645923,Under 20%
12069,"Lake County, Florida",398696.0,46.7,69956.0,287900.0,1468.0,9.457729738515614,5.087106844348964,12.696396702177745,76.6476039981439,26.782511966561046,1.0,47.48,74.02499999999999,88.37058811726227,56.323614984850614,32.046973132411665,20 to <30%
12071,"Lee County, Florida",792692.0,49.3,73099.0,326300.0,1597.0,11.727995674661795,4.164473315786526,25.719186599200917,73.98056247418552,30.759320033801632,1.0,44.94,76.78333333333333,58.46659232085097,52.182941167565716,6.283651153285261,30 to <40%
12073,"Leon County, Florida",295335.0,31.9,65074.0,279800.0,1230.0,18.530283549245656,5.619370351452029,11.208482333377482,51.852527077308096,48.58254115203107,1.0,57.16,70.14999999999999,44.50200619635329,51.36878460053837,-6.866778404185078,40% or more
12075,"Levy County, Florida",44276.0,47.1,53805.0,171400.0,826.0,17.16061185468451,3.827357091867553,15.195546539604662,79.84534935469514,16.17534514953929,1.0,53.87,72.15,78.39461559309784,54.2731954106062,24.121420182491644,Under 20%
12077,"Liberty County, Florida",7650.0,39.1,53824.0,117600.0,968.0,20.8098080335538,6.845238095238095,20.411343097538175,79.52231793265466,15.763636363636364,1.0,58.93,69.73333333333333,49.80392156862745,38.431372549019606,11.372549019607844,Under 20%
12079,"Madison County, Florida",18113.0,44.9,48176.0,105900.0,819.0,20.93608146239725,2.422509780318989,16.82554814108675,72.00573065902579,12.49816742413136,1.0,63.95,69.16666666666667,51.67559211615966,37.542096836526255,14.133495279633413,Under 20%
12081,"Manatee County, Florida",416020.0,49.4,75792.0,359800.0,1549.0,10.40066188906058,5.050536855694449,21.447018787002936,74.68843469591226,34.34397545296631,1.0,40.15,74.70833333333333,76.18624104610355,53.074371424450746,23.111869621652804,30 to <40%
12083,"Marion County, Florida",387697.0,48.2,58535.0,220800.0,1174.0,14.577538270528722,5.223832816861731,12.895401001891493,76.68089313875191,22.375784121369552,1.0,55.08,72.78333333333333,73.12927363379134,43.957007663200905,29.172265970590434,20 to <30%
12085,"Martin County, Florida",160464.0,53.2,80701.0,386500.0,1499.0,11.355568160814782,4.521936942560304,17.591163711921457,80.1061633736361,36.63733284131657,0.0,61.36,76.50833333333334,63.60305115166018,55.26473227639845,8.338318875261741,30 to <40%
12086,"Miami-Dade County, Florida",2685296.0,40.8,68694.0,425400.0,1731.0,14.932170150631757,4.388619876169899,11.111796973320779,52.19313747337545,33.206214520528164,0.0,69.98,77.98333333333333,24.342940219625696,39.23776000858006,-14.894819788954365,30 to <40%
12087,"Monroe County, Florida",81840.0,48.9,82430.0,723800.0,1959.0,10.40458138010365,3.211787399195891,36.36296813554338,63.39012416979497,37.80058605559776,0.0,57.22,78.43333333333334,64.77272727272727,73.27712609970675,-8.504398826979472,30 to <40%
12089,"Nassau County, Florida",94653.0,46.3,88900.0,351100.0,1335.0,9.237153433396273,3.9625769239503144,12.516928727189258,82.98436188077245,34.51724725805535,1.0,55.09,70.75,86.33640772083294,54.905813867494956,31.43059385333798,30 to <40%
12091,"Okaloosa County, Florida",214281.0,37.3,79097.0,324800.0,1475.0,9.28346101847679,3.124235006119951,17.90875823371554,67.7543596876003,34.2213253517884,0.0,51.31,69.80833333333334,79.95575902669859,82.18647476911158,-2.230715742413,30 to <40%
12093,"Okeechobee County, Florida",40249.0,40.7,52288.0,179000.0,974.0,19.03782455390533,5.981157803396554,18.049859702136846,74.55718706788701,16.102020166777155,0.0,56.97,75.22500000000001,57.36788491639544,46.411090958781585,10.956793957613854,Under 20%
12095,"Orange County, Florida",1440471.0,36.4,77011.0,358300.0,1675.0,13.045405267293633,5.474078082247723,11.717061323618701,57.364705142589905,38.40842508572331,1.0,50.53,74.85000000000001,57.967151022130956,64.57957154291894,-6.6124205207879925,30 to <40%
12097,"Osceola County, Florida",406943.0,37.0,68711.0,317600.0,1651.0,12.454207006637816,5.229702398150823,19.994518712506473,66.2307311688806,28.255428309665596,1.0,50.74,75.03333333333333,95.62027114362454,83.29176321991041,12.328507923714131,20 to <30%
12099,"Palm Beach County, Florida",1507453.0,45.4,81115.0,407300.0,1818.0,11.08089523857081,5.399706759748636,16.36214637426368,69.86331196727929,39.551637279596974,0.0,60.510000000000005,76.84166666666667,42.46235206006423,43.25574329680594,-0.7933912367417093,30 to <40%
12101,"Pasco County, Florida",588758.0,43.7,67384.0,265800.0,1372.0,11.096565943293367,4.896732350387755,13.298983848701333,75.50378491255547,28.036982553454642,1.0,44.96,73.96666666666667,87.96483444810941,56.90113764908502,31.063696799024388,20 to <30%
12103,"Pinellas County, Florida",960565.0,48.9,70293.0,319000.0,1525.0,11.441274404323993,4.559262384490316,18.321432706781426,69.43923334640702,35.84493697509852,1.0,34.5,75.45833333333333,48.49125254407562,49.70616251893417,-1.2149099748585468,30 to <40%
12105,"Polk County, Florida",760961.0,39.6,63644.0,240000.0,1272.0,14.713802723026397,4.388605105802361,16.105231235784686,70.01731473415195,22.640908487686502,1.0,48.03,74.93333333333334,74.45848078942285,50.53084192225357,23.927638867169275,20 to <30%
12107,"Putnam County, Florida",74235.0,45.0,47256.0,147300.0,902.0,23.872471717518,7.097090438009873,16.288851259081227,72.61337683523654,14.094667646117044,1.0,57.5,72.825,56.55014481039941,41.584158415841586,14.965986394557824,Under 20%
12109,"St. Johns County, Florida",292243.0,44.0,106169.0,457600.0,1775.0,6.7075555617088884,3.9011694339037084,14.406499716856478,82.05868029073667,48.610002246943914,1.0,55.99,72.72500000000001,90.50345089531658,54.12276769674552,36.38068319857105,40% or more
12111,"St. Lucie County, Florida",346237.0,45.3,69027.0,305800.0,1489.0,11.6437896187548,5.80891957454749,15.032595365649003,77.654968094804,25.369704709202416,0.0,62.55,75.84166666666667,82.9114161686937,53.55002498288744,29.361391185806255,20 to <30%
12113,"Santa Rosa County, Florida",193719.0,40.0,88968.0,302100.0,1445.0,8.442102805721804,4.489112990427627,8.974768444586394,79.98035087719298,30.979875594584705,0.0,50.47,70.04166666666667,80.699363511065,62.53387638796401,18.165487123100988,30 to <40%
12115,"Sarasota County, Florida",449011.0,57.3,80633.0,373100.0,1715.0,8.193488059626969,3.6749293483361662,21.04298579947132,76.33757171428154,39.65769601809654,1.0,39.31,74.73333333333333,68.0072425842574,57.1322306135039,10.875011970753501,30 to <40%
12117,"Seminole County, Florida",474912.0,39.8,83030.0,357300.0,1686.0,9.207692373177148,4.093461538461538,5.970065984672892,65.76031845347256,42.384890980466345,1.0,52.67,74.43333333333332,69.81925072434473,69.98980863823192,-0.17055791388720437,40% or more
12119,"Sumter County, Florida",137536.0,68.4,73297.0,356000.0,1225.0,9.064478964501388,5.711897464474784,16.710007340956317,88.10445018747852,35.06630914113105,1.0,47.33,73.51666666666667,98.86865984178688,59.99883666821778,38.8698231735691,30 to <40%
12121,"Suwannee County, Florida",44484.0,42.5,55479.0,160900.0,849.0,14.151900526154355,5.693311582381729,18.339191103184177,74.51660564013619,16.432731786498614,1.0,61.95,69.55833333333334,64.85477924647064,47.994784641668915,16.859994604801727,Under 20%
12123,"Taylor County, Florida",21422.0,43.8,44985.0,100200.0,878.0,17.313577065550007,5.105189340813464,32.2626822939966,72.63241315546163,15.059740591655485,1.0,67.31,70.45,40.65913546821025,31.883110820651666,8.776024647558584,Under 20%
12125,"Union County, Florida",15551.0,40.1,64922.0,160400.0,846.0,18.653576437587656,3.3207042567416982,12.154233025984912,73.5925572519084,10.000893734918224,1.0,54.62,70.26666666666667,48.61423702655778,44.24152787602083,4.372709150536943,Under 20%
12127,"Volusia County, Florida",568229.0,46.6,66581.0,278000.0,1368.0,12.24289592760181,4.003515693965749,14.559961994018376,72.80198486916376,27.18496114916313,1.0,55.58,73.8,59.162767123818035,45.0504990065625,14.112268117255542,20 to <30%
12129,"Wakulla County, Florida",34608.0,42.5,74183.0,216300.0,1155.0,5.586095135203839,3.1372309197651664,14.079244218838127,83.83523426602117,21.276172279277127,1.0,59.86,70.49166666666666,69.78155339805825,44.58506703652335,25.196486361534905,20 to <30%
12131,"Walton County, Florida",79846.0,43.8,79281.0,376400.0,1674.0,11.428424872725408,5.221626126360748,44.54613373178932,77.15484246302704,34.22987483756241,0.0,50.87,69.35833333333333,93.22946672344263,61.94424266713423,31.285224056308394,30 to <40%
12133,"Washington County, Florida",25259.0,41.6,52723.0,156000.0,884.0,18.948720219643963,3.976731887890005,15.32567049808429,79.79961215255332,12.485854394568088,0.0,47.61,69.19166666666666,64.84817292846114,54.119323805376304,10.72884912308484,Under 20%
13001,"Appling County, Georgia",18426.0,39.9,43728.0,81400.0,711.0,23.81478616421704,3.622611464968153,17.4642270701384,71.79195679977263,9.948709598632256,1.0,60.13,68.175,33.648105937262564,33.10539455117768,0.54271138608488,Under 20%
13003,"Atkinson County, Georgia",8261.0,36.2,38438.0,76300.0,620.0,25.042506679621084,2.840909090909091,9.119407238529496,64.59705236751333,9.815390239444342,1.0,58.52,68.14999999999999,38.857281200823145,40.43094056409635,-1.5736593632732114,Under 20%
13005,"Bacon County, Georgia",11129.0,39.0,50310.0,104100.0,789.0,20.914479254868755,3.2250938811574996,16.91511387163561,73.90979317219038,11.023730684326711,1.0,62.25,68.54166666666667,33.60589450983916,35.22329050229131,-1.617395992452152,Under 20%
13007,"Baker County, Georgia",2830.0,48.1,44405.0,120100.0,643.0,29.39929328621908,9.552238805970148,21.49400986610289,72.71095152603232,16.878048780487806,0.0,47.519999999999996,68.06666666666666,48.763250883392224,45.22968197879859,3.5335689045936394,Under 20%
13009,"Baldwin County, Georgia",43669.0,36.4,55413.0,164700.0,865.0,21.991583404332225,5.524734165510864,20.341922695738354,64.2239502332815,24.1283936239901,0.0,50.46,65.76666666666667,43.80681948292839,41.448166891845474,2.3586525910829192,20 to <30%
13011,"Banks County, Georgia",18757.0,42.4,68830.0,251700.0,788.0,12.836172720454302,2.669657879977566,7.947918079479181,76.69073228230441,17.34147628741612,0.0,54.769999999999996,62.65833333333333,82.63581596204084,66.05533933997974,16.5804766220611,Under 20%
13013,"Barrow County, Georgia",86982.0,36.4,77477.0,255200.0,1197.0,10.191267276034244,3.33429786097447,4.882101092721579,79.46254618743701,21.02218604409498,0.0,54.79,62.949999999999996,94.07693545791084,65.19739716263135,28.879538295279485,20 to <30%
13015,"Bartow County, Georgia",111153.0,38.0,79431.0,262200.0,1202.0,10.08281140633948,4.577633469952627,9.601841511498051,73.86294876966518,22.93848689457175,0.0,44.4,62.11666666666667,68.28425683517314,52.972029544861584,15.312227290311553,20 to <30%
13017,"Ben Hill County, Georgia",17138.0,38.5,39081.0,114600.0,692.0,25.731692748775533,4.9937578027465666,11.960663798401967,59.80173135995532,12.107975888879182,0.0,50.629999999999995,67.30833333333334,36.993814914225695,42.01190337262224,-5.018088458396545,Under 20%
13019,"Berrien County, Georgia",18257.0,39.8,50414.0,115200.0,771.0,22.069998336014198,4.170829170829171,14.68071915685059,69.03066414765296,12.797783933518005,1.0,52.45,67.49166666666666,64.96138467437147,44.037903269978635,20.923481404392835,Under 20%
13021,"Bibb County, Georgia",156543.0,36.6,50747.0,165800.0,1026.0,24.8345450070838,7.50521095378423,16.95863306849963,51.522260015750405,25.98713173044362,0.0,45.379999999999995,65.78333333333333,49.88405741553439,51.832403876251256,-1.9483464607168637,20 to <30%
13023,"Bleckley County, Georgia",12414.0,37.4,53005.0,132900.0,765.0,20.543887991383954,7.413010590015128,18.185291308500478,73.31309829558721,18.285431119920712,0.0,46.6,66.375,41.80763653939101,38.10214274206541,3.7054937973256,Under 20%
13025,"Brantley County, Georgia",18171.0,40.9,47801.0,91800.0,714.0,16.926231779637533,2.8251599147121533,17.10574238193517,77.31400117164617,10.89799476896251,1.0,60.38,69.20833333333333,52.17104176985306,41.71482031808927,10.456221451763799,Under 20%
13027,"Brooks County, Georgia",16285.0,43.0,47656.0,118100.0,752.0,25.362681340670335,6.462489463332397,18.360119858349222,70.40373707040374,13.566262960704016,1.0,49.980000000000004,67.95,51.88824071231194,50.84433527786307,1.0439054344488794,Under 20%
13029,"Bryan County, Georgia",46681.0,34.7,94234.0,317100.0,1584.0,7.234913793103448,5.618230032810463,8.681096681096681,75.63365147588648,34.636738308525494,0.0,51.6,67.84166666666667,113.12953878451619,93.80690216576338,19.32263661875281,30 to <40%
13031,"Bulloch County, Georgia",81372.0,30.2,56832.0,191600.0,968.0,22.521749621308597,7.919188899683631,9.911625554200018,53.26661381952702,30.80114078299196,1.0,57.59,67.02499999999999,55.24013174064789,48.37044683674974,6.869684903898147,30 to <40%
13033,"Burke County, Georgia",24427.0,38.4,50739.0,107800.0,763.0,19.166978426237687,5.77028258887876,18.784037139541113,72.73826536220731,14.26007819009165,1.0,55.96,65.325,47.488434928562654,53.465427600605885,-5.976992672043231,Under 20%
13035,"Butts County, Georgia",26074.0,38.5,59221.0,227800.0,952.0,12.88896446182622,4.976517341040463,9.221991701244812,71.06616386698663,13.90271926464956,1.0,49.66,64.76666666666667,71.37378231188157,57.720334432768276,13.653447879113292,Under 20%
13037,"Calhoun County, Georgia",5528.0,39.7,55714.0,82200.0,638.0,22.711775504851822,7.3627036813518405,25.823905558288246,62.93103448275862,12.143536121673003,0.0,49.04,67.48333333333333,34.00868306801737,35.27496382054993,-1.2662807525325614,Under 20%
13039,"Camden County, Georgia",56036.0,34.6,72399.0,233900.0,1167.0,15.040876997398737,4.68804920913884,9.348051052086927,63.784246575342465,22.433177183797188,1.0,54.769999999999996,70.14166666666667,84.83831822399885,76.96837747162539,7.869940752373474,20 to <30%
13043,"Candler County, Georgia",10972.0,41.0,50431.0,135600.0,706.0,17.517564402810304,4.03720143732826,10.1010101010101,62.49103514224241,13.63573883161512,1.0,57.2,66.925,43.838862559241704,38.37039737513671,5.4684651841049945,Under 20%
13045,"Carroll County, Georgia",122187.0,35.3,72327.0,227500.0,1124.0,15.62096522392216,6.053473157903281,7.572609709561162,69.29905041515666,22.430899617211406,0.0,52.22,62.94166666666666,63.23094928265691,50.72552726558472,12.505422017072192,20 to <30%
13047,"Catoosa County, Georgia",68356.0,40.8,72425.0,214200.0,953.0,8.707205810709066,3.885145033694697,7.554376657824934,75.07938329698918,24.47093827263965,0.0,46.18,61.98333333333333,61.70636081689976,54.918368541166835,6.787992275732927,20 to <30%
13049,"Charlton County, Georgia",12711.0,38.0,48534.0,119000.0,895.0,22.536976685886188,10.089020771513352,13.211554800339847,78.1448849730788,11.397101449275363,1.0,56.85,69.95833333333333,43.82031311462513,39.965384312799934,3.854928801825191,Under 20%
13051,"Chatham County, Georgia",298143.0,37.1,69575.0,273300.0,1382.0,14.348354303109858,5.682778100417084,12.311833096784158,56.28684764468597,36.753914912156176,0.0,46.25,68.30833333333334,57.89839104054095,60.424024712973306,-2.5256336724323565,30 to <40%
13053,"Chattahoochee County, Georgia",9181.0,23.9,59221.0,99800.0,1235.0,16.167539267015705,7.883211678832117,34.63128876636802,35.95150237216658,27.580531389607337,0.0,49.16,65.775,194.75002723014921,204.66180154667248,-9.911774316523255,20 to <30%
13055,"Chattooga County, Georgia",24975.0,41.1,47785.0,98700.0,789.0,20.091558636033028,4.844783715012722,15.997427180005513,67.39225552395537,10.726920004564647,0.0,51.5,61.69166666666667,39.5995995995996,33.433433433433436,6.166166166166166,Under 20%
13057,"Cherokee County, Georgia",274539.0,40.0,105442.0,389800.0,1703.0,6.498973343667238,3.2137053902786414,4.6101440489593255,77.40890933301053,39.453068908850135,0.0,48.54,61.44166666666666,70.2413864696819,56.767890900746345,13.473495568935562,30 to <40%
13059,"Clarke County, Georgia",129267.0,29.4,52267.0,271900.0,1162.0,25.85316191565981,5.12963561088763,4.835450600038656,41.24000664684921,48.67085027875785,0.0,53.15,63.083333333333336,55.69867019424911,64.65687298382417,-8.958202789575065,40% or more
